,YEAR,SERIAL,MONTH,PERNUM,WTFINL,CPSIDP,AGE,SEX,RACE,HISPAN,EMPSTAT,EDUC
3053689,2022,9870,8,1,3573.7747,20220500982301,32,2,100,0,34,91
136511,2020,21625,4,1,4139.8501,20200102170901,68,2,100,0,36,73
3445298,2022,1773,12,3,668.6743,20211200175203,6,2,100,0,0,1
2482425,2022,40141,2,2,921.9519,20210104053002,72,2,100,0,36,73
2689237,2022,42535,4,1,4344.3314,20220104230101,30,1,100,0,10,111
3515258,2022,50308,12,5,3749.7527,20221105028705,18,1,300,100,34,73
2089162,2021,51880,10,2,3829.5263,20210905165202,42,1,100,0,10,73
2630622,2022,4040,4,2,1150.1276,20210200402802,75,2,100,0,36,73
2847045,2022,8092,6,2,4135.1079,20220500805802,35,1,651,0,10,73
2562634,2022,25196,3,1,3262.3126,20210202530201,67,2,100,0,10,73
2436338,2022,8983,2,5,4049.4761,20220100893705,25,2,100,100,10,73
2752150,2022,15025,5,7,4495.9116,20220301499607,18,2,100,0,34,71
1469972,2021,64344,4,1,3219.48,20200306575801,40,1,100,0,21,123
542135,2020,33519,8,1,3144.3283,20190503440101,23,2,200,0,10,73
2552264,2022,18618,3,3,801.4519,20210301864904,0,1,100,0,0,1
1801430,2021,1949,8,7,388.6539,20210800194907,9,1,100,0,0,1
2391511,2022,48491,1,1,4069.9969,20201004876601,46,1,100,0,10,73
3263270,2022,13928,10,4,6587.4324,20211001378804,14,2,803,0,0,1
3409255,2022,45310,11,3,2142.3162,20210904478109,1,2,100,100,0,1
582313,2020,61277,8,3,1543.7882,20190706235101,14,2,100,100,0,1
3167672,2022,18157,9,2,4455.6197,20220701816202,45,2,100,0,10,81
2335188,2022,9841,1,3,6112.3043,20220100984103,2,1,200,0,0,1
3147688,2022,4943,9,1,3722.2112,20220600491301,80,1,100,0,36,81
2555138,2022,20225,3,4,5741.4306,20211202007304,14,1,651,0,0,1
182794,2020,53589,4,1,4213.7779,20190405412001,63,2,100,0,10,73
1224608,2021,47560,2,2,3578.2246,20210204756002,73,2,100,0,36,111
7677,2020,5115,3,1,4144.625,20200100508801,21,2,100,100,12,81
1235178,2021,54078,2,1,3442.3978,20191205509601,61,1,200,0,10,123
1643818,2021,35871,6,2,1457.0929,20210603587102,6,1,100,0,0,1
2959771,2022,15556,7,1,4079.1831,20210501538201,59,2,100,0,10,111
2340868,2022,14361,1,4,5241.4219,20201101442704,21,2,100,612,10,73
2064318,2021,35494,10,1,520.8426,20201003598401,47,1,100,0,10,123
1043056,2021,2908,1,1,3459.6941,20191200295801,48,2,100,100,10,73
3610385,2023,47842,1,1,1811.7047,20211203624401,60,1,100,0,10,123
2683329,2022,38250,4,1,1155.9099,20220403825001,55,1,100,0,36,124
3616288,2023,52075,1,1,3815.7537,20211100266901,31,1,100,100,10,81
2864640,2022,20003,6,1,940.9499,20210601967101,62,2,100,0,10,81
586031,2020,63881,8,1,3430.8059,20200706388701,18,1,100,0,10,81
2524142,2022,68593,2,4,231.2736,20201206893003,11,2,100,0,0,1
1443602,2021,48074,4,2,4269.8354,20200304924402,57,2,200,0,10,73
1337747,2021,50610,3,1,2285.0392,20210105071001,68,1,100,0,36,73
2432014,2022,6726,2,2,3294.0634,20211100674002,47,1,100,0,10,111
1506553,2021,18139,5,2,740.4378,20200301870902,63,1,651,0,10,73
3473443,2022,20584,12,3,5357.0077,20211102033603,23,1,100,0,34,81
1068468,2021,18740,1,3,1097.8324,20201201864803,85,1,815,200,21,73
1520259,2021,26169,5,4,2475.4924,20210502616904,8,1,200,0,0,1
2103523,2021,60890,10,2,1852.9854,20200706138202,23,2,100,0,34,81
2426824,2022,3836,2,2,1379.5812,20210200382302,54,2,100,0,32,60
3001030,2022,43645,7,1,4341.5958,20220404384601,52,2,100,0,36,73
3541505,2023,140,1,2,1935.45,20230100014002,37,1,100,0,10,123
2719164,2022,62631,4,3,597.1314,20210306265603,3,2,100,0,0,1
355169,2020,36983,6,4,1195.7492,20200303767104,15,1,100,0,34,30
2591454,2022,45620,3,2,3323.9315,20220204564202,4,1,100,100,0,1
2219064,2021,1721,12,3,345.5702,20211200172103,13,1,100,200,0,1
2586197,2022,41919,3,3,4593.3477,20220204191903,6,2,100,500,0,1
1796548,2021,66577,7,2,5734.4073,20200706744802,38,2,100,100,34,81
1387404,2021,12696,4,2,453.0681,20210301273302,41,2,100,0,34,123
1558651,2021,50752,5,5,5487.5192,20200505168905,68,2,100,612,36,73
2961003,2022,16393,7,2,4225.8722,20220501636902,52,2,651,0,10,73
321529,2020,11957,6,1,763.0153,20200601195701,66,1,100,0,10,81
724924,2020,11396,10,2,1013.3149,20200801135602,38,1,200,0,32,73
3190153,2022,32840,9,1,951.7418,20210703245601,39,1,100,0,32,73
1620515,2021,21188,6,2,3515.6015,20210302145702,0,2,100,0,0,1
920863,2020,63056,11,3,3416.6205,20200806287303,8,2,801,0,0,1
1088667,2021,31054,1,1,3131.5045,20210103105401,38,2,100,0,10,73
2438661,2022,10382,2,2,3039.3455,20220101037602,85,1,100,0,36,81
1804834,2021,4203,8,1,1253.0207,20200800422301,64,2,100,0,10,111
1575996,2021,61514,5,2,400.7175,20210406193702,71,2,100,0,36,73
1871212,2021,46225,8,5,381.7033,20210704623205,8,1,100,0,0,1
70267,2020,46955,3,2,3373.1314,20191204689102,21,1,100,100,34,73
3105369,2022,45075,8,1,3270.7621,20220504522501,41,1,100,0,10,73
3528232,2022,59459,12,1,5313.6624,20211005885901,67,2,100,0,10,111
2708748,2022,55550,4,1,3869.7816,20220205527901,69,1,100,0,10,111
2231269,2021,8933,12,2,4595.1158,20211200893302,61,2,100,611,10,91
3099286,2022,40792,8,3,1336.3334,20220604104103,25,1,100,600,10,73
861919,2020,26129,11,2,1765.1228,20200802611002,43,1,100,0,10,81
1827593,2021,18490,8,4,722.859,20200701864304,18,1,651,0,10,73
1713840,2021,13510,7,3,3652.788,20200601373203,4,2,100,0,0,1
2198517,2021,56485,11,2,4062.9596,20201105697002,45,1,100,0,10,73
2281809,2021,43647,12,1,4228.6098,20211104356501,33,2,100,0,34,73
3258513,2022,10004,10,1,5203.3769,20210700995601,67,2,651,0,36,111
2329938,2022,7030,1,4,5826.8569,20211100705204,13,1,200,0,0,1
2203862,2021,59877,11,1,5016.0325,20201106030601,50,2,100,0,34,81
2287608,2021,47735,12,3,4929.5521,20201204806203,10,1,100,0,0,1
2553492,2022,19337,3,1,850.5356,20201201929701,36,2,100,0,34,73
1336758,2021,50119,3,1,2454.929,20200305117001,60,1,100,0,10,124
1474408,2021,67161,4,2,4036.5904,20200206879302,6,1,100,0,0,1
2419821,2022,67651,1,1,371.1533,20211106735901,30,2,100,100,10,73
3018931,2022,55991,7,2,2960.4171,20220705599102,41,1,100,0,32,50
2497623,2022,50621,2,1,6550.2581,20220105065901,24,2,300,611,34,81
2560290,2022,23542,3,1,2505.8729,20211202340901,22,2,100,0,34,81
899319,2020,49944,11,3,2636.4925,20191105101504,33,1,100,0,10,73
3597362,2023,38641,1,6,4070.5671,20220103087103,5,2,100,0,0,1
26908,2020,17839,3,1,3804.0826,20200201782301,53,2,100,0,32,71
844901,2020,16151,11,2,3502.9407,20200801615402,41,2,200,0,34,111
2095374,2021,56137,10,1,3239.9034,20200805665601,62,1,100,0,36,111
337782,2020,24225,6,4,1857.9146,20190602453304,19,2,100,0,10,81
1835454,2021,23032,8,1,2042.5743,20210702298301,78,1,100,0,36,111
365539,2020,45023,6,1,4870.4401,20190604579301,30,1,100,0,10,111
2692890,2022,45007,4,1,3837.9036,20220304475001,39,1,100,0,10,73
934081,2020,2576,12,2,3393.5923,20200900259302,69,1,100,200,10,81
2852444,2022,11388,6,2,923.4781,20220501136402,32,1,100,0,10,123
798216,2020,56871,10,3,5211.0074,20190905777503,8,2,100,100,0,1
2371388,2022,34142,1,5,3718.2989,20201003426205,19,1,651,0,34,71
2788111,2022,38235,5,1,923.4487,20220403840201,71,2,100,0,36,92
3359478,2022,10114,11,2,3463.2578,20211001004302,77,1,100,0,36,111
1248480,2021,62621,2,2,357.2772,20201106244202,73,2,100,0,36,123
1348515,2021,57757,3,2,6031.9011,20210105795002,46,1,100,100,10,40
2249681,2021,21525,12,1,3814.3839,20201202163201,85,2,100,0,36,123
3488454,2022,30924,12,5,3892.7076,20221203092405,8,2,100,0,0,1
1065001,2021,16671,1,2,5352.4835,20201201656202,5,1,651,0,0,1
1812165,2021,8203,8,6,3738.2834,20210700818406,19,1,100,100,10,73
965759,2020,22182,12,2,3794.1238,20191002264003,26,1,100,0,10,111
1123714,2021,53595,1,1,1035.7373,20200105465901,41,1,100,0,10,73
3520395,2022,53924,12,2,2612.0094,20211005352902,71,1,100,0,36,50
247236,2020,28809,5,3,6919.7019,20190502921803,45,2,100,0,34,111
3055312,2022,10900,8,1,2456.5581,20210801080901,78,2,100,0,36,73
1231498,2021,51726,2,1,5430.3668,20210205172601,30,2,100,611,34,60
3501842,2022,40504,12,2,945.9538,20211004024702,73,2,100,0,36,123
1561833,2021,52882,5,1,1127.4042,20200205448601,30,1,100,0,10,123
879433,2020,37190,11,2,2593.9144,20200903706502,60,2,652,0,10,81
2845780,2022,7399,6,2,5254.0258,20220300735502,40,1,100,100,10,73
2327741,2022,5842,1,4,5320.1794,20211100582404,51,1,100,612,10,73
2846385,2022,7708,6,6,4675.1423,20210300778506,37,1,100,0,10,73
1195735,2021,28475,2,4,4048.2971,20200102906404,15,2,200,0,34,40
512242,2020,12870,8,1,342.2051,20200501305601,39,1,100,0,10,124
2690517,2022,43369,4,2,4073.192,20220304310102,69,1,100,0,36,73
1434910,2021,42537,4,1,4875.0916,20210104273201,49,1,200,0,10,73
2457352,2022,23046,2,3,2355.9938,20210202317303,2,1,100,0,0,1
3468483,2022,17384,12,1,5710.2706,20211201726001,65,1,100,0,36,111
3447098,2022,3058,12,2,5498.7498,20221000308602,29,2,100,0,34,60
673222,2020,49168,9,5,1659.0075,20200704914705,12,2,100,0,0,1
955903,2020,16463,12,3,3983.1355,20201001651903,54,2,100,200,32,111
1998907,2021,61314,9,5,315.2787,20210806127705,10,2,100,0,0,1
2751018,2022,14314,5,2,4438.3525,20210201424702,57,1,100,0,32,73
1329762,2021,45697,3,3,5299.7221,20210204574003,3,2,100,0,0,1
462981,2020,46707,7,2,400.8214,20200704670702,29,2,100,0,10,81
338247,2020,24587,6,1,2366.077,20200302496301,47,1,100,100,10,40
2307046,2021,60656,12,1,1625.3957,20201206101801,63,1,100,0,10,111
3592464,2023,35214,1,3,1967.1753,20220100430602,53,1,200,0,34,73
2647645,2022,14886,4,1,4372.7955,20220301478901,21,1,100,300,10,111
2044153,2021,22258,10,2,3360.046,20210702217602,47,2,100,0,34,111
3551896,2023,7851,1,2,3667.6747,20230100785102,73,2,100,0,10,123
880780,2020,37896,11,2,1998.6312,20191103863402,55,1,100,0,10,81
1869952,2021,45424,8,1,339.4789,20210804542401,72,2,100,0,36,81
596292,2020,1965,9,1,0.0,20200900196501,22,2,802,0,1,81
3190567,2022,33135,9,2,1461.4729,20220603332802,56,1,100,0,10,73
3104985,2022,44837,8,1,4052.9581,20220704494701,51,1,100,0,10,81
428800,2020,22333,7,1,3209.2363,20200502264001,32,1,100,0,12,81
1386359,2021,11728,4,2,921.6233,20200301207602,33,2,300,611,34,20
2111989,2021,66642,10,1,3680.453,20211006664201,71,1,100,0,10,111
2322535,2022,2706,1,2,3738.7696,20211000270102,53,1,100,0,10,125
114754,2020,6533,4,1,4128.6841,20190100658201,51,2,651,0,10,81
998707,2020,43657,12,1,4138.4328,20201204365701,73,1,100,0,36,91
2456487,2022,22516,2,2,3799.3324,20210202263402,53,1,200,0,32,60
2687245,2022,41086,4,1,1037.7788,20220304081701,85,2,100,0,36,111
1711794,2021,11545,7,4,698.2756,20200501178603,17,2,100,100,10,73
3227834,2022,59079,9,2,5382.1489,20220905907902,25,1,100,0,10,111
3085646,2022,31519,8,4,4162.8342,20210703114504,21,2,100,0,10,73
345752,2020,30406,6,5,8180.5297,20200403078405,31,1,200,0,10,73
823202,2020,3199,11,1,4081.1639,20201100319901,43,2,100,0,34,111
31487,2020,20645,3,1,3409.1642,20181202080901,71,2,100,0,36,50
3140224,2022,68296,8,1,277.5533,20210706757301,69,1,100,0,10,81
2277917,2021,40705,12,1,1487.7533,20210904031701,20,1,100,0,21,73
124844,2020,13180,4,4,723.1856,20200301324604,29,2,200,0,10,123
1384152,2021,10238,4,4,4137.7205,20200201055904,8,2,100,0,0,1
3007057,2022,47878,7,3,8763.5495,20220604806203,7,2,100,0,0,1
1271181,2021,7496,3,2,4659.6012,20210200750502,62,2,651,0,36,73
975140,2020,28141,12,1,5454.4007,20191202874601,38,2,200,0,10,111
3555540,2023,10124,1,4,7649.1293,20221200789104,3,1,801,200,0,1
3535519,2022,64351,12,2,5428.1826,20211006375002,34,2,803,0,10,81
2694558,2022,46090,4,1,318.6351,20210404602501,65,1,100,0,10,73
1436831,2021,43651,4,2,4336.9297,20210104385002,46,1,100,0,10,124
1401204,2021,21218,4,2,4081.1481,20200302168202,64,1,100,612,10,73
438781,2020,29524,7,2,3292.2186,20200403009102,30,1,801,500,10,30
1733752,2021,25710,7,2,1831.111,20210502589902,38,2,100,0,10,92
768923,2020,38580,10,1,1273.7301,20200703843101,25,1,100,0,10,73
2586357,2022,42036,3,1,7543.4126,20210304228301,42,1,200,0,10,111
3149316,2022,5872,9,4,3750.1662,20220700578204,2,2,651,0,0,1
1750931,2021,36668,7,3,2899.3241,20210403723103,19,2,100,0,10,81
1765446,2021,46438,7,3,6348.1793,20210504685403,27,1,100,0,10,111
109903,2020,3435,4,1,5106.4189,20190200348601,80,2,652,0,36,81
3369500,2022,17841,11,4,3883.6538,20221001784504,17,2,100,0,10,60
423098,2020,18655,7,1,845.168,20190501910801,54,1,651,0,34,123
1965576,2021,39162,9,2,5130.5339,20200903970002,39,2,651,0,10,111
2253258,2021,23684,12,1,3050.0913,20201202382201,44,2,100,100,10,73
1653160,2021,42360,6,4,5464.9565,20210504266804,16,1,100,0,34,50
2326189,2022,5035,1,1,4368.7851,20211000497701,22,1,100,100,10,91
136852,2020,21855,4,1,4618.5248,20190402199901,51,2,100,0,36,111
254413,2020,33576,5,4,1456.5075,20190303433904,9,2,100,0,0,1
1798230,2021,5,8,2,1766.801,20210700000502,56,1,200,0,21,73
1302505,2021,27516,3,1,1374.9662,20191202804701,80,1,100,0,36,73
1509184,2021,19562,5,2,1042.1024,20200601978902,35,1,100,0,10,91
3356696,2022,8500,11,3,4505.6589,20220900860102,50,2,100,100,21,73
1335751,2021,49517,3,1,1774.9566,20201204943401,19,1,100,0,10,73
805082,2020,60817,10,2,1896.141,20201006081702,27,2,100,0,10,111
3191935,2022,34122,9,1,3699.9971,20220603429301,33,2,100,0,10,81
1585598,2021,67632,5,2,569.1371,20210506763202,27,1,100,0,10,81
2580018,2022,37240,3,1,2482.2864,20220203718901,30,2,100,0,10,81
3424058,2022,55856,11,1,3073.3436,20220905585401,85,1,100,0,36,81
3625700,2023,58473,1,2,2783.9359,20211105402602,50,1,100,0,10,111
2383007,2022,42309,1,2,5434.4218,20220104230902,52,1,200,0,21,73
3418496,2022,51867,11,2,4214.1147,20211105166902,74,2,100,0,36,30
2217727,2021,798,12,4,2971.0966,20201100079504,3,2,100,0,0,1
1081217,2021,26290,1,2,1758.7154,20200102682102,70,1,200,0,32,73
608291,2020,8696,9,2,4502.8255,20190900886102,38,1,100,100,10,71
1461575,2021,59307,4,1,5591.7953,20200106064101,45,1,100,100,10,20
1291564,2021,20496,3,1,4388.7363,20200102099801,48,2,200,0,34,73
594279,2020,731,9,3,1923.4612,20190700076203,71,1,100,0,32,73
2314826,2021,65889,12,2,857.8618,20210906522402,29,2,651,0,34,111
438846,2020,29569,7,2,3176.9216,20190703008202,78,2,100,0,36,30
1922153,2021,10445,9,2,3213.4283,20200901053802,71,1,100,0,36,111
783222,2020,47634,10,2,3637.7478,20191004847202,29,1,100,0,10,125
2705320,2022,53212,4,2,1060.9111,20210205337502,60,2,100,0,32,73
1068614,2021,18805,1,1,1052.0759,20191001912501,36,2,651,0,10,73
3506127,2022,43688,12,1,7784.8311,20220904363901,34,1,100,0,10,123
2653780,2022,18858,4,5,874.2736,20220401885805,85,2,651,0,36,20
496059,2020,1858,8,1,603.9806,20200800185801,69,2,100,0,36,111
638848,2020,28005,9,3,6194.84,20190902845803,11,1,200,0,0,1
2716890,2022,61059,4,2,1601.6516,20220106082102,29,2,100,100,34,73
2747915,2022,11592,5,2,888.4363,20210301157702,30,1,100,0,10,73
3028603,2022,62612,7,1,516.0147,20210606189301,67,1,100,0,10,111
3162543,2022,14658,9,4,5894.5228,20210701443204,20,1,801,200,10,73
2748320,2022,11863,5,2,654.0035,20210201188302,65,2,200,0,36,73
1891417,2021,59319,8,3,3685.8499,20210605947703,38,1,100,0,10,73
2996317,2022,40305,7,2,975.1421,20210504007302,75,1,100,0,36,81
2697432,2022,48106,4,2,4997.4282,20220204785302,29,2,100,200,34,73
669859,2020,47171,9,1,5641.7072,20190704803101,39,2,100,0,10,73
2568872,2022,29509,3,2,2108.9368,20220102946602,71,2,100,0,12,123
1241776,2021,58387,2,2,4239.9392,20200205949802,47,1,100,0,10,111
1545525,2021,42554,5,1,7825.1109,20210504255401,30,1,802,0,10,73
2129113,2021,9031,11,1,3621.4263,20200800917502,66,2,100,0,10,81
2276901,2021,40040,12,1,927.7009,20211003984201,63,1,100,0,36,111
3611660,2023,48812,1,4,5051.4322,20211204533005,22,2,100,0,10,111
357246,2020,38460,6,1,882.3183,20190403941301,68,1,100,0,36,81
775905,2020,43092,10,2,3618.7661,20200904295902,25,1,100,0,10,111
2829323,2022,65279,5,2,674.1028,20210206560002,65,1,100,0,10,73
972607,2020,26357,12,3,1351.1612,20191002685703,3,2,100,0,0,1
578112,2020,58718,8,3,7113.7801,20200805871803,2,2,100,100,0,1
284799,2020,55774,5,2,727.8971,20200305638702,75,2,100,0,10,124
159322,2020,37058,4,2,1408.5804,20190403743802,61,2,100,0,10,73
3543951,2023,1762,1,2,528.1362,20230100176202,20,1,810,500,10,81
2880025,2022,30169,6,2,3083.4062,20220503002902,47,1,100,0,34,111
2110383,2021,65469,10,1,801.3783,20210806513001,80,2,100,0,36,123
2054962,2021,29352,10,4,2696.4542,20210702927004,18,2,100,0,34,73
2881211,2022,31020,6,2,6304.8975,20220403100302,11,2,200,0,0,1
68828,2020,45940,3,1,3388.9112,20190204645201,80,2,200,0,36,81
298837,2020,65590,5,1,3505.8401,20200406601501,62,2,100,100,10,10
2418122,2022,66538,1,1,4373.2352,20211106624001,31,1,100,0,10,81
1602464,2021,9187,6,3,4322.6307,20200300957203,28,2,100,0,34,73
1452296,2021,53487,4,1,4101.8874,20210105369101,33,1,200,0,10,123
2305594,2021,59710,12,1,3769.2142,20210905914801,78,2,100,0,10,81
2665437,2022,26250,4,2,1371.3921,20220102604402,10,2,200,0,0,1
2336932,2022,10966,1,1,3118.1419,20201101095301,62,1,100,0,36,73
3094884,2022,37728,8,3,2314.4477,20220603797403,37,1,100,0,10,73
121378,2020,10267,4,3,3049.525,20190101037403,1,2,100,0,0,1
495897,2020,1753,8,2,452.7854,20200700173802,62,1,100,0,32,111
2047523,2021,24310,10,2,1567.8958,20210902422202,39,2,100,0,10,123
420486,2020,16862,7,1,5240.4828,20200601696201,57,2,100,0,34,111
2494312,2022,48557,2,1,2594.6243,20220204855701,54,1,100,0,32,81
2120975,2021,4630,11,2,4878.7351,20201000470502,58,2,100,100,10,2
2139252,2021,16243,11,1,4919.1942,20211101624301,37,2,100,0,34,81
3019292,2022,56228,7,2,2325.3496,20210705553302,77,2,100,0,36,123
649103,2020,34269,9,3,4693.1694,20200703426203,0,1,100,0,0,1
1626336,2021,24669,6,1,2215.7854,20200302550201,61,2,100,0,32,50
2319555,2022,624,1,1,2360.8297,20211000060201,53,1,100,0,10,91
3418229,2022,51709,11,1,4207.7267,20220805167801,36,1,100,0,10,111
3397296,2022,36716,11,1,1828.9841,20210903634201,51,1,100,611,10,30
1979214,2021,48365,9,2,3028.6196,20210804834402,25,1,651,0,10,40
579621,2020,59697,8,2,4200.0142,20200506049502,80,2,200,0,36,91
580369,2020,60309,8,7,6978.3403,20190706138207,36,1,100,611,10,2
3004045,2022,45706,7,2,3024.8759,20210404584202,74,1,200,0,34,111
3357567,2022,8933,11,1,3476.0186,20210900892201,80,1,100,0,36,92
447752,2020,35754,7,2,742.0782,20200703575402,21,1,200,0,10,81
438505,2020,29346,7,1,4502.2234,20190602998301,46,1,651,0,10,111
1168691,2021,11154,2,1,898.9417,20201201111901,41,2,100,0,10,123
688829,2020,59146,9,1,4576.9379,20190606045301,41,2,100,0,10,111
3627021,2023,59363,1,2,2135.0575,20211106078102,24,2,100,0,10,73
128587,2020,16182,4,4,6245.2906,20190301636404,23,2,200,200,34,81
2737065,2022,5484,5,2,3822.9292,20210500548702,41,1,100,0,10,111
321125,2020,11612,6,2,950.6243,20190401187502,40,2,100,0,10,111
800434,2020,58195,10,2,4363.574,20191005928502,51,1,100,0,10,123
3021637,2022,57875,7,2,5705.0219,20220505784602,44,2,200,0,10,73
3611687,2023,48830,1,3,3951.9494,20211204471503,11,2,100,0,0,1
566294,2020,50110,8,2,2317.4447,20190705104702,62,1,100,0,10,111
2783904,2022,35530,5,2,572.9684,20220303543202,70,1,100,0,36,111
3068745,2022,20487,8,1,5478.6159,20220702053201,33,2,100,0,10,111
909017,2020,56002,11,1,2423.4513,20190905686501,36,2,100,0,10,92
2310431,2021,62910,12,2,3841.2905,20211106281203,36,2,100,0,10,111
1497918,2021,12218,5,1,339.3907,20210301240101,65,2,200,0,32,73
2463828,2022,27477,2,3,1103.4088,20220102752503,12,1,100,0,0,1
1422223,2021,34203,4,2,3582.0586,20210403420302,40,2,100,0,10,81
3356265,2022,8249,11,4,3979.6562,20220900833004,9,1,100,100,0,1
76134,2020,50940,3,1,2003.2699,20190205147801,52,1,100,0,36,73
1400157,2021,20634,4,1,4453.5142,20200302110901,64,1,100,0,10,123
3563909,2023,16081,1,1,3375.7121,20221205585101,33,2,100,0,34,125
2262740,2021,30350,12,1,3914.2285,20210903013101,37,2,100,0,34,73
2456543,2022,22555,2,1,3658.984,20211102243201,41,2,100,0,10,73
1751988,2021,37277,7,3,3301.5441,20210703727703,12,1,100,100,0,1
3425082,2022,56596,11,1,3563.6366,20210905588401,70,1,100,0,36,92
513295,2020,13840,8,1,7819.3571,20200801384001,39,1,651,0,10,73
921363,2020,63293,11,2,3552.7749,20201106329302,61,2,100,0,10,111
2133027,2021,11460,11,1,1063.2542,20210901148801,42,2,805,0,10,73
2202906,2021,59178,11,4,3319.5146,20211005897803,4,1,100,100,0,1
2048996,2021,25299,10,5,2471.0097,20200702552505,33,2,200,0,34,91
3271197,2022,19299,10,3,1152.6903,20220701936103,28,2,100,0,10,111
1822657,2021,15356,8,1,4011.493,20200601553602,69,2,100,0,36,81
3336499,2022,63927,10,2,3887.673,20220906399102,44,1,100,0,21,111
902829,2020,52112,11,5,3728.2599,20200905202105,18,2,100,0,10,81
434956,2020,26562,7,2,3053.0533,20190702703602,4,1,200,0,0,1
370340,2020,48672,6,4,5337.0301,20190604956004,8,1,100,0,0,1
3535283,2022,64226,12,1,4256.7656,20210906333601,45,1,200,0,10,124
467021,2020,49748,7,1,1668.5893,20200505040501,68,1,100,0,36,123
2623973,2022,68048,3,1,334.0411,20201206841201,64,1,100,0,36,81
3044439,2022,4621,8,1,1621.9663,20220700458401,72,2,100,0,36,10
2178412,2021,42785,11,1,3443.7244,20200804305101,70,1,100,0,36,124
1272776,2021,8299,3,1,3378.6966,20191200850701,85,2,100,0,36,30
427859,2020,21706,7,1,3305.5798,20190602212401,61,1,100,0,10,111
1223044,2021,46444,2,2,691.5107,20201204635402,2,1,300,0,0,1
1871871,2021,46708,8,2,4719.1636,20200504797802,30,2,100,0,34,111
811094,2020,64384,10,2,3136.2597,20190906537102,66,2,100,0,36,73
2348504,2022,19187,1,2,944.4722,20211201910402,56,2,100,0,10,81
2466996,2022,29487,2,2,2703.3463,20220202948702,34,1,651,0,10,123
1736274,2021,27553,7,1,4439.8998,20200502826201,51,1,100,0,12,123
1319127,2021,38247,3,2,930.2794,20200303903802,46,1,100,0,10,111
